orderbook_file,decision_snapshot_ts_utc,decision_hour_local,city,target_date,bracket,bracket_low,bracket_high,outcome,quote_best_ask,quote_best_ask_size,quote_best_bid,quote_best_bid_size,quote_spread,quote_depth_ask_5c,quote_depth_bid_5c,condition_id,market_id,token_id,icao,timezone,obs_count_day,obs_count_to_decision,decision_last_obs_utc,current_temp_c,current_temp_f,running_max_c,running_max_f,decline_from_max_c,decline_from_max_f,final_max_c,final_max_f,final_winning_bracket,winner_final_price,unit,settlement_status,source_system,is_f,current_native,running_native,decline_native,running_value,current_bracket,current_yes_ask,current_yes_ask_size,current_yes_bid,current_yes_spread,d1_no_bracket,d1_no_ask,d1_no_ask_size,d1_no_bid,d1_no_spread,d2_no_bracket,d2_no_ask,d2_no_ask_size,d2_no_bid,d2_no_spread,target_yes_ask,target_yes_ask_size,target_yes_bid,target_yes_spread,current_bracket_held,d1_hit,d2_hit,target_hit,skip_over_d1,tmpf_now,dwpf_now,dewpoint_depression_f,relative_humidity_pct,wind_speed_kt,sky_cover_code,temp_trend_1h_f,temp_trend_3h_f,minutes_since_running_max,forecast_source,forecast_max_f,forecast_max_native,forecast_peak_hour_local,forecast_peak_time_local,forecast_peak_hour_utc,forecast_peak_time_utc,forecast_hourly_count,forecast_values_hash,forecast_peak_source,forecast_timezone,forecast_utc_offset_seconds,forecast_peak_delta_hours_local,forecast_join_status,gfs_forecast_model_name,gfs_forecast_max_f,gfs_forecast_max_native,gfs_forecast_peak_hour_local,gfs_forecast_peak_time_local,gfs_forecast_peak_hour_utc,gfs_forecast_peak_time_utc,gfs_forecast_hourly_count,gfs_forecast_values_hash,gfs_forecast_timezone,gfs_forecast_utc_offset_seconds,gfs_forecast_cache_status,ecmwf_forecast_model_name,ecmwf_forecast_max_f,ecmwf_forecast_max_native,ecmwf_forecast_peak_hour_local,ecmwf_forecast_peak_time_local,ecmwf_forecast_peak_hour_utc,ecmwf_forecast_peak_time_utc,ecmwf_forecast_hourly_count,ecmwf_forecast_values_hash,ecmwf_forecast_timezone,ecmwf_forecast_utc_offset_seconds,ecmwf_forecast_cache_status,gfs_forecast_peak_present,ecmwf_forecast_peak_present,forecast_peak_models_agree_le_1h,forecast_peak_hour_spread,forecast_peak_backfill_join_status,gfs_forecast_peak_delta_hours_local,ecmwf_forecast_peak_delta_hours_local,gfs_forecast_gap_to_running_native,ecmwf_forecast_gap_to_running_native,forecast_clock_source,label_current_yes_survives,label_future_break,period,decision_snapshot_dt,decision_last_obs_dt,decision_obs_age_min,month,log_current_yes_size,ask_gap_d1_no_minus_yes,gap_running_to_d1_low_native,gap_current_to_d1_low_native,minutes_since_running_max_capped,min_forecast_peak_delta_hours_local,max_forecast_peak_delta_hours_local,min_forecast_gap_to_running_native,max_forecast_gap_to_running_native,forecast_peak_models_agree_le_1h_num,p_hazard,p_weather_only,p_base,p_market,approx_metar_veto,p_hazard_edge,p_base_edge
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1530.jsonl.gz,2026-05-25T07:30:53+00:00,10,Ankara,2026-05-25,16,16.0,16.0,yes,0.001,63476.66,,,,74365.61,0.0,0xef133e7c448d46dec1dd688aeaf9a65aa551e9465e465c977aee2c01a086b460,2336766,19479556419559030122502295732441395629466494323007771527527590295375248979860,LTAC,Europe/Istanbul,48,20,2026-05-25T06:50:00+00:00,16.11111111111111,61.0,16.11111111111111,61.0,0.0,0.0,21.11111111111111,70.0,21,1.0,C,settled,pm_history,False,16.11111111111111,16.11111111111111,0.0,16,16,0.001,63476.66,,,17,0.995,226.0,0.98,0.015,18,0.91,97.8,0.89,0.02,0.001,63476.66,,,0.0,0.0,0.0,0.0,1.0,62.6,51.8,10.800000000000004,67.76,3.0,2.0,1.8000000000000045,7.200000000000003,10.883333333333333,gfs_seamless,67.2,19.555555555555557,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,fae30b9100933e3d,backfill_gfs_primary,Europe/Istanbul,10800.0,-3.0,matched_no_snapshot_ts,gfs_seamless,67.2,19.555555555555557,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,fae30b9100933e3d,Europe/Istanbul,10800.0,promoted_cache,ecmwf_ifs025,67.7,19.833333333333332,14.0,2026-05-25T14:00,11.0,2026-05-25T11:00:00Z,24.0,4e3ce90f83a34aaa,Europe/Istanbul,10800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-3.0,-4.0,3.4444444444444464,3.7222222222222214,backfill_gfs_primary,0,1,train,2026-05-25 07:30:53+00:00,2026-05-25 06:50:00+00:00,40.88333333333333,5,11.058443311957145,0.994,0.8888888888888893,0.8888888888888893,10.883333333333333,-4.0,-3.0,3.4444444444444464,3.7222222222222214,1.0,0.0018093653684055897,0.001065938208038769,0.012277175017203927,0.001,True,0.0008093653684055897,0.011277175017203926
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1530.jsonl.gz,2026-05-25T07:30:53+00:00,10,Istanbul,2026-05-25,20,20.0,20.0,yes,0.036,5.0,0.02,185.0,0.016,149.82,485.0,0xd44688379d5cb032e003f34e8dbcb0aaf43e44d5ac846270bab1d104db1a2a45,2337170,5799064194329755383850056186344426869271133364298670659540792206504691769727,LTFM,Europe/Istanbul,48,20,2026-05-25T06:50:00+00:00,20.0,68.0,20.0,68.0,0.0,0.0,22.77777777777778,73.0,23,1.0,C,settled,pm_history,False,20.0,20.0,0.0,20,20,0.036,5.0,0.02,0.016,21,0.73,6.5,0.7,0.03,22,0.61,8.0,0.57,0.04,0.036,5.0,0.02,0.016,0.0,0.0,0.0,0.0,1.0,68.0,53.6,14.4,60.0,14.0,,1.7999999999999972,3.5999999999999943,10.883333333333333,gfs_seamless,70.6,21.444444444444443,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,33358ff51093c711,backfill_gfs_primary,Europe/Istanbul,10800.0,-3.0,matched_asof,gfs_seamless,70.6,21.444444444444443,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,33358ff51093c711,Europe/Istanbul,10800.0,promoted_cache,ecmwf_ifs025,71.2,21.77777777777778,15.0,2026-05-25T15:00,12.0,2026-05-25T12:00:00Z,24.0,5eaf2eac4077a86e,Europe/Istanbul,10800.0,promoted_cache,True,True,0.0,2.0,matched_city_date,-3.0,-5.0,1.4444444444444429,1.7777777777777786,backfill_gfs_primary,0,1,train,2026-05-25 07:30:53+00:00,2026-05-25 06:50:00+00:00,40.88333333333333,5,1.791759469228055,0.694,1.0,1.0,10.883333333333333,-5.0,-3.0,1.4444444444444429,1.7777777777777786,0.0,0.03541369571853089,0.02531441083404287,0.04042878016213785,0.036,True,-0.0005863042814691077,0.004428780162137852
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1530.jsonl.gz,2026-05-25T07:30:53+00:00,15,Guangzhou,2026-05-25,35,35.0,35.0,yes,0.01,6332.66,,,,6357.86,0.0,0x919c6c64c89e01f1cfef7bfb5b09abe789bc4d56026350cef9d10ade463aa80d,2337273,61107701200332490404394572509867362152618681782564592186948303209421293271961,ZGGG,Asia/Shanghai,48,31,2026-05-25T07:00:00+00:00,35.0,95.0,35.0,95.0,0.0,0.0,36.111111111111114,97.0,36,1.0,C,settled,pm_history,False,35.0,35.0,0.0,35,35,0.01,6332.66,,,36,0.18,15.87,0.15,0.03,37,0.86,20.0,0.82,0.04,0.01,6332.66,,,0.0,1.0,0.0,0.0,0.0,96.8,78.8,18.0,56.62,11.66,2.0,1.7999999999999972,1.7999999999999972,0.8833333333333333,gfs_seamless,94.9,34.94444444444444,15.0,2026-05-25T15:00,7.0,2026-05-25T07:00:00Z,24.0,b6719f5f8a4f37c7,backfill_gfs_primary,Asia/Shanghai,28800.0,0.0,matched_no_snapshot_ts,gfs_seamless,94.9,34.94444444444444,15.0,2026-05-25T15:00,7.0,2026-05-25T07:00:00Z,24.0,b6719f5f8a4f37c7,Asia/Shanghai,28800.0,promoted_cache,ecmwf_ifs025,93.2,34.0,15.0,2026-05-25T15:00,7.0,2026-05-25T07:00:00Z,24.0,6268bc9d0ad227f0,Asia/Shanghai,28800.0,promoted_cache,True,True,1.0,0.0,matched_city_date,0.0,0.0,-0.0555555555555571,-1.0,backfill_gfs_primary,0,1,train,2026-05-25 07:30:53+00:00,2026-05-25 07:00:00+00:00,30.883333333333333,5,8.753633547097689,0.16999999999999998,1.0,1.0,0.8833333333333333,0.0,0.0,-1.0,-0.0555555555555571,1.0,0.011628047500695805,0.43320098226586623,0.028235871113014042,0.01,True,0.0016280475006958048,0.018235871113014043
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1601.jsonl.gz,2026-05-25T08:01:53+00:00,11,Ankara,2026-05-25,17,17.0,17.0,yes,0.003,64.27,0.001,299.82,0.002,396.27,299.82,0x6e388b07df4fcc22fb39e11cb649a96191c407581ba973e3ea2270b009006ea3,2336767,14070372371767493434957288504234732030351875453634533400672915649760396413638,LTAC,Europe/Istanbul,48,22,2026-05-25T07:50:00+00:00,17.22222222222222,63.0,17.22222222222222,63.0,0.0,0.0,21.11111111111111,70.0,21,1.0,C,settled,pm_history,False,17.22222222222222,17.22222222222222,0.0,17,17,0.003,64.27,0.001,0.002,18,,,0.999,,19,0.72,5.0,0.67,0.05,0.003,64.27,0.001,0.002,0.0,0.0,0.0,0.0,1.0,62.6,50.0,12.6,63.39,4.0,2.0,1.8000000000000045,7.200000000000003,1121.8833333333334,gfs_seamless,67.2,19.555555555555557,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,fae30b9100933e3d,backfill_gfs_primary,Europe/Istanbul,10800.0,-2.0,matched_no_snapshot_ts,gfs_seamless,67.2,19.555555555555557,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,fae30b9100933e3d,Europe/Istanbul,10800.0,promoted_cache,ecmwf_ifs025,67.7,19.833333333333332,14.0,2026-05-25T14:00,11.0,2026-05-25T11:00:00Z,24.0,4e3ce90f83a34aaa,Europe/Istanbul,10800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-2.0,-3.0,2.3333333333333357,2.6111111111111107,backfill_gfs_primary,0,1,train,2026-05-25 08:01:53+00:00,2026-05-25 07:50:00+00:00,11.883333333333333,5,4.178532512647126,,0.7777777777777786,0.7777777777777786,240.0,-3.0,-2.0,2.3333333333333357,2.6111111111111107,1.0,0.0010920557848057419,0.005166163321076352,0.0024307588102897644,0.003,True,-0.0019079442151942582,-0.0005692411897102356
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,16,Manila,2026-05-25,37,37.0,37.0,yes,0.99,46.18,0.94,80.0,0.05,297.89,110.0,0xe5d3ddba99abe50b85ac4e6e619a27f7307045cc1b1ec9906b4850a220243649,2337349,47215443029745357885190850023364479968236656392825429111410077494135737580044,RPLL,Asia/Manila,24,17,2026-05-25T08:00:00+00:00,37.22222222222222,99.0,37.22222222222222,99.0,0.0,0.0,37.22222222222222,99.0,37,1.0,C,settled,pm_history,False,37.22222222222222,37.22222222222222,0.0,37,37,0.99,46.18,0.94,0.05,38,0.996,20.0,0.97,0.026,39,,,0.99,,0.99,46.18,0.94,0.05,1.0,0.0,0.0,1.0,0.0,98.6,77.0,21.59999999999999,50.53,8.0,2.0,1.7999999999999972,1.7999999999999972,,gfs_seamless,94.9,34.94444444444444,15.0,2026-05-25T15:00,7.0,2026-05-25T07:00:00Z,24.0,68f6078ac81da9f8,backfill_gfs_primary,Asia/Manila,28800.0,1.0,matched_no_snapshot_ts,gfs_seamless,94.9,34.94444444444444,15.0,2026-05-25T15:00,7.0,2026-05-25T07:00:00Z,24.0,68f6078ac81da9f8,Asia/Manila,28800.0,promoted_cache,ecmwf_ifs025,95.1,35.05555555555556,14.0,2026-05-25T14:00,6.0,2026-05-25T06:00:00Z,24.0,757c3db02e3179ec,Asia/Manila,28800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,1.0,2.0,-2.2777777777777786,-2.1666666666666643,backfill_gfs_primary,1,0,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,3.853970073979529,0.006000000000000005,0.7777777777777786,0.7777777777777786,,1.0,2.0,-2.2777777777777786,-2.1666666666666643,1.0,0.9755075528131311,0.9669755445708371,0.978972925894908,0.99,True,-0.014492447186868929,-0.01102707410509196
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,16,Wuhan,2026-05-25,30,30.0,30.0,yes,0.99,100.0,0.96,1.4,0.03,725.46,104.4,0x3ee39727ab2156eb04e81e7a37c38e9d7dbb8cecb99f448ec2f63c1247034c4d,2337072,112238658948928349251775475112221608355009943013179030592871825074983781939016,ZHHH,Asia/Shanghai,24,17,2026-05-25T08:00:00+00:00,30.0,86.0,30.0,86.0,0.0,0.0,30.0,86.0,30,1.0,C,settled,pm_history,False,30.0,30.0,0.0,30,30,0.99,100.0,0.96,0.03,31,0.99,42.35,0.96,0.03,32,0.997,88.57,0.98,0.017,0.99,100.0,0.96,0.03,1.0,0.0,0.0,1.0,0.0,86.0,84.2,1.7999999999999972,94.41,3.89,,0.0,1.7999999999999972,30.883333333333333,gfs_seamless,91.3,32.94444444444444,13.0,2026-05-25T13:00,5.0,2026-05-25T05:00:00Z,24.0,442e7f23927cc8eb,backfill_gfs_primary,Asia/Shanghai,28800.0,3.0,no_fact_candidate,gfs_seamless,91.3,32.94444444444444,13.0,2026-05-25T13:00,5.0,2026-05-25T05:00:00Z,24.0,442e7f23927cc8eb,Asia/Shanghai,28800.0,promoted_cache,ecmwf_ifs025,88.6,31.444444444444443,14.0,2026-05-25T14:00,6.0,2026-05-25T06:00:00Z,24.0,4b3a1312151b55d4,Asia/Shanghai,28800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,3.0,2.0,2.944444444444443,1.4444444444444429,backfill_gfs_primary,1,0,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,4.61512051684126,0.0,1.0,1.0,30.883333333333333,2.0,3.0,1.4444444444444429,2.944444444444443,1.0,0.975160714304988,0.914919024607146,0.9811890782244614,0.99,True,-0.014839285695012028,-0.00881092177553855
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,11,TelAviv,2026-05-25,24,24.0,24.0,yes,0.005,7.07,0.002,200.0,0.003,171.83,3183.53,0x6d6544bf8d6d47c6d4cac277b48fc2033cb015d76d26592e6d1c4af9a688448f,2336814,114455604233028817567170804989631886440081704281367496441170923508507428756663,LLBG,Asia/Jerusalem,48,22,2026-05-25T07:50:00+00:00,23.88888888888889,75.0,23.88888888888889,75.0,0.0,0.0,25.0,77.0,25,1.0,C,settled,pm_history,False,23.88888888888889,23.88888888888889,0.0,24,24,0.005,7.07,0.002,0.003,25,0.77,39.0,0.74,0.03,26,0.45,5.0,0.44,0.01,0.005,7.07,0.002,0.003,0.0,1.0,0.0,0.0,0.0,75.2,60.8,14.400000000000006,60.96,10.0,1.0,1.7999999999999972,3.6000000000000085,10.883333333333333,gfs_seamless,78.0,25.555555555555557,12.0,2026-05-25T12:00,9.0,2026-05-25T09:00:00Z,24.0,5ff03e0a031da345,backfill_gfs_primary,Asia/Jerusalem,10800.0,-1.0,matched_asof,gfs_seamless,78.0,25.555555555555557,12.0,2026-05-25T12:00,9.0,2026-05-25T09:00:00Z,24.0,5ff03e0a031da345,Asia/Jerusalem,10800.0,promoted_cache,ecmwf_ifs025,81.6,27.555555555555554,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,b759cfbd070b224b,Asia/Jerusalem,10800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-1.0,-2.0,1.666666666666668,3.666666666666664,backfill_gfs_primary,0,1,train,2026-05-25 08:30:53+00:00,2026-05-25 07:50:00+00:00,40.88333333333333,5,2.0881534822818573,0.765,1.1111111111111107,1.1111111111111107,10.883333333333333,-2.0,-1.0,1.666666666666668,3.666666666666664,1.0,0.057196195329152426,0.15239241342810922,0.043171063928774615,0.005,True,0.05219619532915243,0.03817106392877462
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,10,Warsaw,2026-05-25,19,19.0,19.0,yes,0.001,46484.6,,,,61668.38,0.0,0xf4e01af6d691737284e18406f114281762f5dcc4df9a46f23205a047db6733ec,2336934,78067778113167544476126841817175814885053968186463964106198974211794556069734,EPWA,Europe/Warsaw,48,21,2026-05-25T08:00:00+00:00,18.88888888888889,66.0,18.88888888888889,66.0,0.0,0.0,25.0,77.0,25,1.0,C,settled,pm_history,False,18.88888888888889,18.88888888888889,0.0,19,19,0.001,46484.6,,,20,,,0.997,,21,0.999,132.36,0.996,0.003,0.001,46484.6,,,0.0,0.0,0.0,0.0,1.0,68.0,51.8,16.200000000000003,56.16,9.0,,3.5999999999999943,9.0,0.8833333333333333,gfs_seamless,76.6,24.777777777777775,15.0,2026-05-25T15:00,13.0,2026-05-25T13:00:00Z,24.0,ed2be3e04dd1893a,backfill_gfs_primary,Europe/Warsaw,7200.0,-5.0,no_fact_candidate,gfs_seamless,76.6,24.777777777777775,15.0,2026-05-25T15:00,13.0,2026-05-25T13:00:00Z,24.0,ed2be3e04dd1893a,Europe/Warsaw,7200.0,promoted_cache,ecmwf_ifs025,76.0,24.444444444444443,15.0,2026-05-25T15:00,13.0,2026-05-25T13:00:00Z,24.0,8215bdae533db0a4,Europe/Warsaw,7200.0,promoted_cache,True,True,1.0,0.0,matched_city_date,-5.0,-5.0,5.888888888888886,5.555555555555554,backfill_gfs_primary,0,1,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,10.74689786619614,,1.1111111111111107,1.1111111111111107,0.8833333333333333,-5.0,-5.0,5.555555555555554,5.888888888888886,1.0,0.00029504806282983726,0.00013462629255907473,0.0036049985399111873,0.001,True,-0.0007049519371701628,0.0026049985399111872
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,13,Karachi,2026-05-25,35,35.0,35.0,yes,0.86,12.14,0.68,6.89,0.18,42.14,26.09,0xeacf11ba82a620d4a40344ae46188c91eec0b23dc3a5af1f90fc18a3a5b0e6a2,2337338,51607564090697409032770376955128224954992024096941892730210876853801432214733,OPKC,Asia/Karachi,48,27,2026-05-25T08:00:00+00:00,35.0,95.0,35.0,95.0,0.0,0.0,35.0,95.0,35,1.0,C,settled,pm_history,False,35.0,35.0,0.0,35,35,0.86,12.14,0.68,0.18,36+,0.8,10.0,0.66,0.14,,,,,,0.86,12.14,0.68,0.18,1.0,0.0,0.0,1.0,0.0,95.0,75.2,19.799999999999997,53.11,20.0,2.0,0.0,3.5999999999999943,0.8833333333333333,gfs_seamless,93.3,34.05555555555556,14.0,2026-05-25T14:00,9.0,2026-05-25T09:00:00Z,24.0,b4928bdfeb62e168,backfill_gfs_primary,Asia/Karachi,18000.0,-1.0,no_fact_candidate,gfs_seamless,93.3,34.05555555555556,14.0,2026-05-25T14:00,9.0,2026-05-25T09:00:00Z,24.0,b4928bdfeb62e168,Asia/Karachi,18000.0,promoted_cache,ecmwf_ifs025,98.2,36.77777777777778,14.0,2026-05-25T14:00,9.0,2026-05-25T09:00:00Z,24.0,0a0538e63630181e,Asia/Karachi,18000.0,promoted_cache,True,True,1.0,0.0,matched_city_date,-1.0,-1.0,-0.9444444444444428,1.7777777777777786,backfill_gfs_primary,1,0,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,2.5756610130564646,-0.05999999999999994,1.0,1.0,0.8833333333333333,-1.0,-1.0,-0.9444444444444428,1.7777777777777786,1.0,0.8727298267023362,0.6816831929811387,0.9376324597525785,0.86,True,0.012729826702336244,0.07763245975257849
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,16,Chengdu,2026-05-25,29,29.0,29.0,yes,0.72,11.0,0.62,43.86,0.1,53.5,91.72,0x183a2e14b524af73434f316d21c9bc9005a606cfb05a921faeb010091103e2a0,2337082,41092773352386925130578615243449015670791798599384987456625212881565217625356,ZUUU,Asia/Shanghai,24,17,2026-05-25T08:00:00+00:00,28.88888888888889,84.0,28.88888888888889,84.0,0.0,0.0,28.88888888888889,84.0,29,1.0,C,settled,pm_history,False,28.88888888888889,28.88888888888889,0.0,29,29,0.72,11.0,0.62,0.1,30,0.72,7.14,0.65,0.07,31,0.996,340.0,0.993,0.003,0.72,11.0,0.62,0.1,1.0,0.0,0.0,1.0,0.0,84.2,68.0,16.200000000000003,58.4,5.83,1.0,1.7999999999999972,3.6000000000000085,30.883333333333333,gfs_seamless,82.3,27.944444444444443,18.0,2026-05-25T18:00,10.0,2026-05-25T10:00:00Z,24.0,74ca82ed5c510647,backfill_gfs_primary,Asia/Shanghai,28800.0,-2.0,matched_asof,gfs_seamless,82.3,27.944444444444443,18.0,2026-05-25T18:00,10.0,2026-05-25T10:00:00Z,24.0,74ca82ed5c510647,Asia/Shanghai,28800.0,promoted_cache,ecmwf_ifs025,85.5,29.72222222222222,17.0,2026-05-25T17:00,9.0,2026-05-25T09:00:00Z,24.0,16d01305aea6e623,Asia/Shanghai,28800.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-2.0,-1.0,-0.9444444444444464,0.8333333333333321,backfill_gfs_primary,1,0,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,2.4849066497880004,0.0,1.1111111111111107,1.1111111111111107,30.883333333333333,-2.0,-1.0,-0.9444444444444464,0.8333333333333321,1.0,0.7646767213530112,0.6220619804387767,0.8872978003955349,0.72,True,0.04467672135301126,0.16729780039553488
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,11,Istanbul,2026-05-25,21,21.0,21.0,yes,0.11,8.0,0.1,21.0,0.01,61.5,250.0,0x9bc0e8f08b03235b374c3819fe3b7fdad37e7c2a4bc52c140793f4618994bd60,2337171,7726680382040258749774942853048222025429809185503888535378151970431060075785,LTFM,Europe/Istanbul,48,22,2026-05-25T07:50:00+00:00,21.11111111111111,70.0,21.11111111111111,70.0,0.0,0.0,22.77777777777778,73.0,23,1.0,C,settled,pm_history,False,21.11111111111111,21.11111111111111,0.0,21,21,0.11,8.0,0.1,0.01,22,0.56,6.81,0.54,0.02,23,0.72,6.5,0.68,0.04,0.11,8.0,0.1,0.01,0.0,0.0,1.0,0.0,1.0,69.8,55.4,14.4,60.24,15.0,,1.7999999999999972,3.5999999999999943,,gfs_seamless,70.6,21.444444444444443,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,33358ff51093c711,backfill_gfs_primary,Europe/Istanbul,10800.0,-2.0,matched_asof,gfs_seamless,70.6,21.444444444444443,13.0,2026-05-25T13:00,10.0,2026-05-25T10:00:00Z,24.0,33358ff51093c711,Europe/Istanbul,10800.0,promoted_cache,ecmwf_ifs025,71.2,21.77777777777778,15.0,2026-05-25T15:00,12.0,2026-05-25T12:00:00Z,24.0,5eaf2eac4077a86e,Europe/Istanbul,10800.0,promoted_cache,True,True,0.0,2.0,matched_city_date,-2.0,-4.0,0.3333333333333321,0.6666666666666679,backfill_gfs_primary,0,1,train,2026-05-25 08:30:53+00:00,2026-05-25 07:50:00+00:00,40.88333333333333,5,2.1972245773362196,0.45000000000000007,0.8888888888888893,0.8888888888888893,,-4.0,-2.0,0.3333333333333321,0.6666666666666679,0.0,0.08404571386946796,0.1276954070585437,0.06405765834428415,0.11,True,-0.025954286130532037,-0.045942341655715854
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-05-25/orderbook_snapshot_20260525_1630.jsonl.gz,2026-05-25T08:30:53+00:00,11,Jeddah,2026-05-25,34,34.0,34.0,yes,0.039,27.57,0.012,159.61,0.027,27.57,388.77,0x3b5281899c2ec700bb73fcdb164c38b220fbac1cf4b8851e155e6f8fa1d013ce,2337249,38465039242046300295096969574241303723680448776488908365778287199303573448702,OEJN,Asia/Riyadh,24,12,2026-05-25T08:00:00+00:00,33.888888888888886,93.0,33.888888888888886,93.0,0.0,0.0,36.111111111111114,97.0,36,1.0,C,settled,pm_history,False,33.888888888888886,33.888888888888886,0.0,34,34,0.039,27.57,0.012,0.027,35,0.87,8.0,0.78,0.09,36,0.65,58.0,0.6,0.05,0.039,27.57,0.012,0.027,0.0,0.0,1.0,0.0,1.0,93.2,66.2,27.0,41.34,12.0,,1.7999999999999972,7.200000000000003,30.883333333333333,gfs_seamless,93.7,34.27777777777778,12.0,2026-05-25T12:00,9.0,2026-05-25T09:00:00Z,24.0,278b0bd9ef5636dd,backfill_gfs_primary,Asia/Riyadh,10800.0,-1.0,matched_no_snapshot_ts,gfs_seamless,93.7,34.27777777777778,12.0,2026-05-25T12:00,9.0,2026-05-25T09:00:00Z,24.0,278b0bd9ef5636dd,Asia/Riyadh,10800.0,promoted_cache,ecmwf_ifs025,101.3,38.5,14.0,2026-05-25T14:00,11.0,2026-05-25T11:00:00Z,24.0,0dcbf3a941378b2c,Asia/Riyadh,10800.0,promoted_cache,True,True,0.0,2.0,matched_city_date,-1.0,-3.0,0.3888888888888928,4.611111111111114,backfill_gfs_primary,0,1,train,2026-05-25 08:30:53+00:00,2026-05-25 08:00:00+00:00,30.883333333333333,5,3.3523572162426816,0.831,1.1111111111111143,1.1111111111111143,30.883333333333333,-3.0,-1.0,0.3888888888888928,4.611111111111114,0.0,0.14034653184564955,0.2187729458854522,0.08379711640491713,0.039,True,0.10134653184564954,0.04479711640491713
