event_id,city,source,station,collector_journal,first_seen_field,target_date,source_observation_ts_utc,source_first_seen_ts_utc,pit_lineage_class,source_first_seen_age_min,source_temp_c,source_delta_c,slope_30m_c_per_hour,slope_60m_c_per_hour,minutes_since_previous_source,source_running_max_c,source_running_max_lattice,source_running_max_margin_c,minutes_since_strict_high,new_source_high,warming_run_count,local_hour,local_hour_sin,local_hour_cos,source_wind_speed_kt,source_pressure_hpa,metar_available,metar_source,metar_observation_ts_utc,metar_available_at_utc,metar_age_min,source_to_metar_temp_gap_c,metar_dewpoint_c,metar_relative_humidity_pct,metar_wind_speed_kt,metar_wind_dir_sin,metar_wind_dir_cos,metar_ceiling_ft_agl,metar_cloud_layer_count,metar_precip_observed,winner_bracket,final_above_current_lattice,coverage_complete_30m,new_high_within_30m,coverage_complete_60m,new_high_within_60m,coverage_complete_120m,new_high_within_120m
Helsinki|fmi|2026-07-23T03:50:00+00:00|12.4,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T03:50:00+00:00,2026-07-23T03:52:02.229128+00:00,collector_exact,2.0372,12.4,0.0,0.0,0.11541952361260378,10.578029416666668,12.4,12,0.0,30.05377425,0,0,6.867222222222223,0.9743373366748267,-0.225092768345421,4.86,,1,aviationweather_metar,2026-07-23T03:50:00+00:00,2026-07-23T03:51:51.108953+00:00,2.0371521333333336,0.40000000000000036,11.0,93.60237175676416,5.0,-0.984807753012208,-0.17364817766693033,800.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:00:00+00:00|12.4,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:00:00+00:00,2026-07-23T04:02:41.147238+00:00,collector_exact,2.6858,12.4,0.0,0.0,0.11718655655666732,10.648635166666667,12.4,12,0.0,40.70240941666667,0,0,7.044722222222222,0.9628293720245606,-0.27011034849999754,5.248,,1,aviationweather_metar,2026-07-23T03:50:00+00:00,2026-07-23T03:51:51.108953+00:00,12.6857873,0.40000000000000036,11.0,93.60237175676416,5.0,-0.984807753012208,-0.17364817766693033,800.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:10:00+00:00|12.5,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:10:00+00:00,2026-07-23T04:11:39.628982+00:00,collector_exact,1.6605,12.5,0.09999999999999964,0.3057584887385239,0.12077998470085928,8.974695733333334,12.5,13,0.0,0.0,1,1,7.194166666666667,0.9515273264217221,-0.30756421617725554,5.054,,1,aviationweather_metar,2026-07-23T03:50:00+00:00,2026-07-23T03:51:51.108953+00:00,21.660483033333332,0.5,11.0,93.60237175676416,5.0,-0.984807753012208,-0.17364817766693033,800.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:20:00+00:00|12.5,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:20:00+00:00,2026-07-23T04:22:18.168106+00:00,collector_exact,2.3028,12.5,0.0,0.305856939148167,0.12033332793114643,10.642318733333333,12.5,13,0.0,10.642318733333333,0,0,7.371666666666666,0.9362129665080985,-0.35143318190248635,5.054,,1,aviationweather_metar,2026-07-23T03:50:00+00:00,2026-07-23T03:51:51.108953+00:00,32.30280176666667,0.5,11.0,93.60237175676416,5.0,-0.984807753012208,-0.17364817766693033,800.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:30:00+00:00|12.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:30:00+00:00,2026-07-23T04:31:17.862194+00:00,collector_exact,1.2977,12.6,0.09999999999999964,0.4194056779685896,0.2038860700237984,8.994901466666667,12.6,13,0.0,0.0,1,1,7.521388888888889,0.9217221860072599,-0.38785075972853045,4.471,,1,aviationweather_metar,2026-07-23T04:20:00+00:00,2026-07-23T04:23:41.908383+00:00,11.297703233333333,-0.40000000000000036,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:40:00+00:00|12.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:40:00+00:00,2026-07-23T04:41:53.148264+00:00,collector_exact,1.8858,12.7,0.09999999999999964,0.6127763052829335,0.3610930121783126,10.588101166666666,12.7,13,0.0,0.0,1,2,7.698055555555555,0.9028043209471537,-0.43005157606867184,4.276,,1,aviationweather_metar,2026-07-23T04:20:00+00:00,2026-07-23T04:23:41.908383+00:00,21.885804399999998,-0.3000000000000007,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T04:50:00+00:00|12.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T04:50:00+00:00,2026-07-23T04:52:18.330536+00:00,collector_exact,2.3055,12.7,0.0,0.2856081251741575,0.3627589879083072,10.419704533333334,12.7,13,0.0,10.419704533333334,0,0,7.871666666666667,0.882332299742477,-0.4706269359388089,4.665,,1,aviationweather_metar,2026-07-23T04:20:00+00:00,2026-07-23T04:23:41.908383+00:00,32.305508933333336,-0.3000000000000007,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:00:00+00:00|12.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:00:00+00:00,2026-07-23T05:01:21.743772+00:00,collector_exact,1.3624,12.7,0.0,0.0,0.30676619418611184,9.056887266666667,12.7,13,0.0,19.4765918,0,0,8.0225,0.8630651531471283,-0.5050926067793153,4.665,,1,aviationweather_metar,2026-07-23T04:50:00+00:00,2026-07-23T04:53:19.925140+00:00,11.362396200000001,-0.3000000000000007,12.0,93.6507241146196,4.0,-0.9848077530122081,0.17364817766692997,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:10:00+00:00|12.8,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:10:00+00:00,2026-07-23T05:11:51.110110+00:00,collector_exact,1.8518,12.8,0.10000000000000142,0.20022671827041938,0.36327651146470286,10.489438966666667,12.8,13,0.0,0.0,1,1,8.1975,0.8390268537049066,-0.5440900097980529,4.86,,1,aviationweather_metar,2026-07-23T04:50:00+00:00,2026-07-23T04:53:19.925140+00:00,21.851835166666667,-0.1999999999999993,12.0,93.6507241146196,4.0,-0.9848077530122081,0.17364817766692997,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:20:00+00:00|12.9,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:20:00+00:00,2026-07-23T05:22:21.350707+00:00,collector_exact,2.3558,12.9,0.09999999999999964,0.5716068878264821,0.3525392686856805,10.50400995,12.9,13,0.0,0.0,1,2,8.3725,0.8132277412266656,-0.5819455652373128,5.637,,1,aviationweather_metar,2026-07-23T04:50:00+00:00,2026-07-23T04:53:19.925140+00:00,32.355845116666664,-0.09999999999999964,12.0,93.6507241146196,4.0,-0.9848077530122081,0.17364817766692997,800.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:30:00+00:00|13.0,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:30:00+00:00,2026-07-23T05:32:38.918759+00:00,collector_exact,2.6486,13.0,0.09999999999999964,0.57701154786594,0.3545900788562214,10.292800866666665,13.0,13,0.0,0.0,1,3,8.543888888888889,0.7863064046115598,-0.6178367406255816,5.248,,1,aviationweather_metar,2026-07-23T05:20:00+00:00,2026-07-23T05:25:25.106265+00:00,12.648645983333333,0.0,12.0,93.6507241146196,6.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:40:00+00:00|13.1,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:40:00+00:00,2026-07-23T05:41:29.822772+00:00,collector_exact,1.497,13.1,0.09999999999999964,0.6071807004430018,0.4026086233955962,8.848400216666667,13.1,13,0.0,0.0,1,4,8.69138888888889,0.7618681371161484,-0.6477321527044722,4.86,,1,aviationweather_metar,2026-07-23T05:20:00+00:00,2026-07-23T05:25:25.106265+00:00,21.4970462,0.09999999999999964,12.0,93.6507241146196,6.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T05:50:00+00:00|13.0,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T05:50:00+00:00,2026-07-23T05:51:53.957223+00:00,collector_exact,1.8993,13.0,-0.09999999999999964,0.20309075745268146,0.30204495450450325,10.40224085,13.1,13,-0.09999999999999964,10.40224085,0,0,8.864722222222222,0.7317007810862404,-0.6816259729190092,4.471,,1,aviationweather_metar,2026-07-23T05:20:00+00:00,2026-07-23T05:25:25.106265+00:00,31.89928705,0.0,12.0,93.6507241146196,6.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:00:00+00:00|13.2,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:00:00+00:00,2026-07-23T06:02:23.770280+00:00,collector_exact,2.3962,13.2,0.1999999999999993,0.4033948995357342,0.4748306500823648,10.496884283333333,13.2,13,0.0,0.0,1,1,9.039722222222222,0.6997152965827158,-0.714421796789657,3.888,,1,aviationweather_metar,2026-07-23T05:50:00+00:00,2026-07-23T05:53:33.448950+00:00,12.396171333333333,0.1999999999999993,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:10:00+00:00|13.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:10:00+00:00,2026-07-23T06:11:28.656125+00:00,collector_exact,1.4776,13.6,0.40000000000000036,1.0006485575765283,0.8050210920906901,9.08143075,13.6,14,0.0,0.0,1,2,9.19111111111111,0.670858169523391,-0.7415856770351792,4.471,,1,aviationweather_metar,2026-07-23T05:50:00+00:00,2026-07-23T05:53:33.448950+00:00,21.477602083333334,0.5999999999999996,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:20:00+00:00|13.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:20:00+00:00,2026-07-23T06:21:57.881689+00:00,collector_exact,1.9647,13.6,0.0,1.2264594219610392,0.7045933651022954,10.487092733333332,13.6,14,0.0,10.487092733333332,0,0,9.365833333333333,0.6362465475085075,-0.7714857942849658,4.471,,1,aviationweather_metar,2026-07-23T05:50:00+00:00,2026-07-23T05:53:33.448950+00:00,31.96469481666667,0.5999999999999996,12.0,93.6507241146196,5.0,-1.0,-1.8369701987210297e-16,600.0,4.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:30:00+00:00|13.8,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:30:00+00:00,2026-07-23T06:32:30.647607+00:00,collector_exact,2.5108,13.8,0.20000000000000107,0.5705268302278477,0.8018422664627611,10.546098633333335,13.8,14,0.0,0.0,1,1,9.541666666666666,0.600071239924481,-0.7999465651001297,3.499,,1,aviationweather_metar,2026-07-23T06:20:00+00:00,2026-07-23T06:29:23.118652+00:00,12.51079345,-0.1999999999999993,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,600.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:40:00+00:00|13.8,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:40:00+00:00,2026-07-23T06:41:33.160907+00:00,collector_exact,1.5527,13.8,0.0,0.61262037903235,0.9667012750646164,9.041888333333333,13.8,14,0.0,9.041888333333333,0,0,9.6925,0.5680233120357949,-0.823012464658881,4.082,,1,aviationweather_metar,2026-07-23T06:20:00+00:00,2026-07-23T06:29:23.118652+00:00,21.552681783333334,-0.1999999999999993,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,600.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T06:50:00+00:00|14.0,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T06:50:00+00:00,2026-07-23T06:52:02.445295+00:00,collector_exact,2.0408,14.0,0.1999999999999993,0.6144405364281597,0.9668728496720554,10.488073133333334,14.0,14,0.0,0.0,1,1,9.867222222222223,0.5297959150329102,-0.8481251608191102,4.471,,1,aviationweather_metar,2026-07-23T06:20:00+00:00,2026-07-23T06:29:23.118652+00:00,32.040754916666664,0.0,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,600.0,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:00:00+00:00|14.1,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:00:00+00:00,2026-07-23T07:02:15.013769+00:00,collector_exact,2.2502,14.1,0.09999999999999964,0.6052569382897747,0.9021944654892213,10.209474566666668,14.1,14,0.0,0.0,1,2,10.0375,0.49147385653662856,-0.8708923287875565,4.471,,1,aviationweather_metar,2026-07-23T06:50:00+00:00,2026-07-23T06:59:58.772070+00:00,12.250229483333333,0.09999999999999964,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,700.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:10:00+00:00|14.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:10:00+00:00,2026-07-23T07:12:23.038126+00:00,collector_exact,2.384,14.6,0.5,1.7696318912756246,1.1900211030309769,10.133739283333334,14.6,15,0.0,0.0,1,3,10.206388888888888,0.4524995614618457,-0.8917646252665763,5.054,,1,aviationweather_metar,2026-07-23T06:50:00+00:00,2026-07-23T06:59:58.772070+00:00,22.383968766666666,0.5999999999999996,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,700.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:20:00+00:00|14.5,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:20:00+00:00,2026-07-23T07:21:09.675260+00:00,collector_exact,1.1613,14.5,-0.09999999999999964,1.0302021119469527,0.9122151767079713,8.777285566666666,14.6,15,-0.09999999999999964,8.777285566666666,0,0,10.3525,0.418065269592245,-0.9084169914531341,5.054,,1,aviationweather_metar,2026-07-23T06:50:00+00:00,2026-07-23T06:59:58.772070+00:00,31.161254333333332,0.5,12.0,87.7493580835068,4.0,-0.9848077530122081,0.17364817766692997,700.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:30:00+00:00|14.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:30:00+00:00,2026-07-23T07:31:41.806190+00:00,collector_exact,1.6968,14.7,0.1999999999999993,1.2225544859296171,0.9123782912738467,10.5355155,14.7,15,0.0,0.0,1,1,10.528055555555556,0.3758873429588897,-0.9266653686219778,5.054,,1,aviationweather_metar,2026-07-23T07:20:00+00:00,2026-07-23T07:23:35.665089+00:00,11.696769833333333,0.6999999999999993,13.0,93.6985366777409,5.0,-0.8660254037844386,0.5000000000000001,800.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:40:00+00:00|14.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:40:00+00:00,2026-07-23T07:42:16.599923+00:00,collector_exact,2.2767,14.7,0.0,0.20071792374377762,0.8360553160048422,10.57989555,14.7,15,0.0,10.57989555,0,0,10.704444444444444,0.3327098203391772,-0.94302925482186,3.693,,1,aviationweather_metar,2026-07-23T07:20:00+00:00,2026-07-23T07:23:35.665089+00:00,22.276665383333334,0.6999999999999993,13.0,93.6985366777409,5.0,-0.8660254037844386,0.5000000000000001,800.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T07:50:00+00:00|15.3,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T07:50:00+00:00,2026-07-23T07:51:14.735891+00:00,collector_exact,1.2456,15.3,0.6000000000000014,1.841542590454025,1.317459783630833,8.968932800000001,15.3,15,0.0,0.0,1,1,10.85388888888889,0.29556910731106717,-0.9553213610107014,4.86,,1,aviationweather_metar,2026-07-23T07:20:00+00:00,2026-07-23T07:23:35.665089+00:00,31.245598183333335,1.3000000000000007,13.0,93.6985366777409,5.0,-0.8660254037844386,0.5000000000000001,800.0,2.0,0,20,1,1,0,1,1,1,1
Helsinki|fmi|2026-07-23T08:00:00+00:00|15.1,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:00:00+00:00,2026-07-23T08:01:54.687085+00:00,collector_exact,1.9115,15.1,-0.20000000000000107,1.222320424539183,1.0056783628576236,10.665853233333333,15.3,15,-0.20000000000000107,10.665853233333333,0,0,11.031666666666668,0.2508024143058777,-0.9680382993344545,5.248,,1,aviationweather_metar,2026-07-23T07:50:00+00:00,2026-07-23T07:52:45.600243+00:00,11.911451416666667,0.09999999999999964,13.0,87.83845905653965,5.0,-1.0,-1.8369701987210297e-16,900.0,2.0,0,20,1,1,0,1,1,1,1
Helsinki|fmi|2026-07-23T08:10:00+00:00|14.9,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:10:00+00:00,2026-07-23T08:12:30.411979+00:00,collector_exact,2.5069,14.9,-0.1999999999999993,-1.1288131944666515,0.46742066308977614,10.5954149,15.3,15,-0.40000000000000036,21.26126813333333,0,0,11.208333333333332,0.20577721069223542,-0.9785988655009382,5.054,,1,aviationweather_metar,2026-07-23T07:50:00+00:00,2026-07-23T07:52:45.600243+00:00,22.506866316666667,-0.09999999999999964,13.0,87.83845905653965,5.0,-1.0,-1.8369701987210297e-16,900.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T08:20:00+00:00|15.2,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:20:00+00:00,2026-07-23T08:21:21.292610+00:00,collector_exact,1.3549,15.2,0.29999999999999893,0.3085876007659048,0.604130962946292,8.848010516666667,15.3,15,-0.10000000000000142,30.10927865,0,1,11.355833333333333,0.16784420211141618,-0.9858135340000066,4.665,,1,aviationweather_metar,2026-07-23T07:50:00+00:00,2026-07-23T07:52:45.600243+00:00,31.354876833333332,0.1999999999999993,13.0,87.83845905653965,5.0,-1.0,-1.8369701987210297e-16,900.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T08:30:00+00:00|15.3,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:30:00+00:00,2026-07-23T08:31:40.839488+00:00,collector_exact,1.6807,15.3,0.10000000000000142,0.40310110088629647,0.6001611602761018,10.3257813,15.3,15,0.0,40.435059949999996,0,2,11.527777777777779,0.12331281385542193,-0.9923678501135846,4.276,,1,aviationweather_metar,2026-07-23T08:20:00+00:00,2026-07-23T08:23:06.700903+00:00,11.680658133333333,0.3000000000000007,13.0,87.83845905653965,5.0,-0.9848077530122081,0.17364817766692997,1000.0,3.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T08:40:00+00:00|16.3,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:40:00+00:00,2026-07-23T08:42:19.623639+00:00,collector_exact,2.3271,16.3,1.0,2.816883051164557,1.1745944047540366,10.646402516666665,16.3,16,0.0,0.0,1,3,11.705277777777777,0.07708156165852668,-0.9970247904903281,4.665,,1,aviationweather_metar,2026-07-23T08:20:00+00:00,2026-07-23T08:23:06.700903+00:00,22.32706065,1.3000000000000007,13.0,87.83845905653965,5.0,-0.9848077530122081,0.17364817766692997,1000.0,3.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T08:50:00+00:00|16.0,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T08:50:00+00:00,2026-07-23T08:51:14.304325+00:00,collector_exact,1.2384,16.0,-0.3000000000000007,1.606236019489701,0.7000839256720733,8.911344766666668,16.3,16,-0.3000000000000007,8.911344766666668,0,0,11.85388888888889,0.038242471782134455,-0.9992684891219139,3.11,,1,aviationweather_metar,2026-07-23T08:20:00+00:00,2026-07-23T08:23:06.700903+00:00,31.23840541666667,1.0,13.0,87.83845905653965,5.0,-0.9848077530122081,0.17364817766692997,1000.0,3.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:00:00+00:00|16.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:00:00+00:00,2026-07-23T09:01:23.754082+00:00,collector_exact,1.3959,16.6,0.6000000000000014,2.624915414204076,1.5130004576935676,10.15749595,16.6,17,0.0,0.0,1,1,12.023055555555556,-0.006035893679253873,-0.9999817838278319,3.305,,1,aviationweather_metar,2026-07-23T08:50:00+00:00,2026-07-23T08:56:19.322454+00:00,11.395901366666667,0.6000000000000014,12.0,77.15504026859813,3.0,,,1500.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:10:00+00:00|16.4,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:10:00+00:00,2026-07-23T09:11:51.629642+00:00,collector_exact,1.8605,16.4,-0.20000000000000284,0.2031595826371432,1.5163352850078218,10.464592666666666,16.6,17,-0.20000000000000284,10.464592666666666,0,0,12.1975,-0.05168234357798476,-0.9986635746648053,3.888,,1,aviationweather_metar,2026-07-23T08:50:00+00:00,2026-07-23T08:56:19.322454+00:00,21.860494033333335,0.3999999999999986,12.0,77.15504026859813,3.0,,,1500.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:20:00+00:00|16.9,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:20:00+00:00,2026-07-23T09:22:15.123594+00:00,collector_exact,2.2521,16.9,0.5,0.8630544292819481,1.8983060909194875,10.391565866666667,16.9,17,0.0,0.0,1,1,12.370833333333334,-0.09693150409485647,-0.9952910546739123,3.499,,1,aviationweather_metar,2026-07-23T08:50:00+00:00,2026-07-23T08:56:19.322454+00:00,32.2520599,0.8999999999999986,12.0,77.15504026859813,3.0,,,1500.0,2.0,0,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:30:00+00:00|17.3,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:30:00+00:00,2026-07-23T09:31:12.881988+00:00,collector_exact,1.2147,17.3,0.40000000000000213,1.4085074586053645,2.015653509161775,8.9626399,17.3,17,0.0,0.0,1,2,12.520000000000001,-0.13571557243430468,-0.9907478404714436,3.499,,1,aviationweather_metar,2026-07-23T09:20:00+00:00,2026-07-23T09:23:20.001385+00:00,11.2146998,0.3000000000000007,12.0,72.40137469901838,3.0,-0.9396926207859085,0.34202014332566816,,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:40:00+00:00|17.6,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:40:00+00:00,2026-07-23T09:41:50.546286+00:00,collector_exact,1.8424,17.6,0.3000000000000007,2.4014453445681783,1.3105856560437565,10.6277383,17.6,18,0.0,0.0,1,3,12.697222222222223,-0.18152043422076702,-0.983387172969174,3.888,,1,aviationweather_metar,2026-07-23T09:20:00+00:00,2026-07-23T09:23:20.001385+00:00,21.8424381,0.6000000000000014,12.0,72.40137469901838,3.0,-0.9396926207859085,0.34202014332566816,,2.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T09:50:00+00:00|18.4,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T09:50:00+00:00,2026-07-23T09:52:16.715435+00:00,collector_exact,2.2786,18.4,0.7999999999999972,3.1333242599331146,2.122529325054312,10.436152483333332,18.4,18,0.0,0.0,1,4,12.871111111111112,-0.22608463286337857,-0.9741076628294386,4.082,,1,aviationweather_metar,2026-07-23T09:50:00+00:00,2026-07-23T09:51:55.719580+00:00,2.2785905833333335,-0.6000000000000014,13.0,68.17624188935186,4.0,-0.8660254037844386,0.5000000000000001,,1.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T10:00:00+00:00|18.2,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T10:00:00+00:00,2026-07-23T10:01:18.574738+00:00,collector_exact,1.3096,18.2,-0.1999999999999993,1.8492700210354058,1.602305247241239,9.030988383333332,18.4,18,-0.1999999999999993,9.030988383333332,0,0,13.021666666666668,-0.2642938924025821,-0.9644421903041636,6.026,,1,aviationweather_metar,2026-07-23T09:50:00+00:00,2026-07-23T09:51:55.719580+00:00,11.309578966666667,-0.8000000000000007,13.0,68.17624188935186,4.0,-0.8660254037844386,0.5000000000000001,,1.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T10:10:00+00:00|18.7,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T10:10:00+00:00,2026-07-23T10:12:04.110435+00:00,collector_exact,2.0685,18.7,0.5,0.9095541079421782,2.1679586912574176,10.758928283333335,18.7,19,0.0,0.0,1,1,13.20111111111111,-0.30929363242352725,-0.9509665866592054,5.637,,1,aviationweather_metar,2026-07-23T09:50:00+00:00,2026-07-23T09:51:55.719580+00:00,22.06850725,-0.3000000000000007,13.0,68.17624188935186,4.0,-0.8660254037844386,0.5000000000000001,,1.0,1,20,1,1,1,1,1,1,1
Helsinki|fmi|2026-07-23T10:20:00+00:00|18.8,Helsinki,fmi,100968,live_cross_observations,source_first_seen_at_utc,2026-07-23,2026-07-23T10:20:00+00:00,2026-07-23T10:22:26.539799+00:00,collector_exact,2.4423,18.8,0.10000000000000142,1.703516970961714,1.7568644045783142,10.373822733333332,18.8,19,0.0,0.0,1,2,13.373888888888889,-0.3519777890235723,-0.9360083525450388,3.693,,1,aviationweather_metar,2026-07-23T10:20:00+00:00,2026-07-23T10:21:48.554885+00:00,2.442329983333333,-0.1999999999999993,12.0,63.847544203512655,4.0,-0.8660254037844384,-0.5000000000000004,,1.0,1,20,1,1,1,1,1,1,1
